importance,time,link,title,summary
0,20200216,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526269,美味滿閣殺青 王傳一帶媽媽手出席,"王傳一、魏蔓主演，東森9點檔「美味滿閣」播出3個月，下周進入大結局，劇組日前舉辦殺青酒，主要演員齊聚，王傳一右手腕戴著固定式繃帶現身，笑稱在戲中拿菜刀又拿飛刀，加上常抱著女兒，開玩笑得了「爸爸版的媽媽手 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526284,日客「漫活散策」 逛燈會遊台中,"台中市府觀旅局與日本溫泉美食健行機構合作，舉辦「2020漫活散策in台中」觀光活動，近200名日客到訪，以開放式戶外遊程為主題，飽覽台中文史據點，沿途品嘗肉丸、珍奶等小吃，希望能有更多日本旅客都來台中體驗「散策 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=3&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526281,糖友買不到酒精棉片 護理師PO網,"因應新冠肺炎疫情，民眾除了搶口罩，也搶酒精、酒精棉片，台中市一名護理師在臉書PO文，有糖尿病患（糖友）向她反映，急著用酒精棉片消毒傷口卻買不到，連酒精也搶不到。
台中市食藥處呼籲，「酒精棉片不是拿來環境 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=4&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526298,疫情燒 小黃載客銳減 桃客擬減班,"新冠肺炎疫情延燒，不少民眾減少外出，運輸業也大受衝擊，不少計程車司機乾脆暫時不開了，擁有桃園7成路線的桃園客運運量掉3成，除加強防疫工作，也有意減班，桃園市政府交通局指出，現為寒假班次，班次本就較少，已 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=5&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526352,小巨蛋冰上樂園 洗冰少2次挨批,"新冠肺炎（COVID-19）疫情受關注，北市議員陳炳甫指出，小巨蛋的冰上樂園平日清潔2次，假日包含寒暑假是4次，但學校延後開學，冰上樂園現比照寒假營運標準收費，但場地一天應維護與清潔4次，卻只做了2次，防疫期間清 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=6&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526351,防疫 勤洗手最佳 乾洗手為輔,"新冠病毒疫情威脅，手部清潔也是重要課題。乾洗手商品種類五花八門，該怎麼用？台北市立聯合醫院昆明防治中心主任、感染科醫師顏慕庸表示，勤洗手仍是最好的方式，若出門在外洗手不便，可利用乾洗手，有助消毒、抗菌 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=7&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526331,學者：飼主都應認知「絕不能棄養」,"律師嚴奇均表示，流浪犬造成交通事故，當事人若想申請國賠，應該先確認該流浪犬肇事前，是否曾因追車、攻擊被地方通報政府機關捕捉，若曾被通報，但地方政府消極不作為，即有申請國賠可能；若流浪犬沒有被通報過，主 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=8&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526367,遊高雄 「上山下海」攻略出爐,"受新冠肺炎疫情影響，高雄觀光相關行業叫苦連天，高市觀光局兼顧防疫與幫助高雄觀光產業，規畫以戶外行程為主的套裝旅遊，融入山、河、海和飯店優惠，向想到戶外走走的民眾招手。
高雄市觀光局長邱俊龍表示，到高雄 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=9&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526335,4天僅3片 嘉義小黃怨口罩不足,"新冠肺炎疫情險峻，交通部公路總局配售各地小黃口罩數量不一，中央已配送4200片口罩給台南市，前天已經送達各計程車從業公工會、合作社，台南小黃司機每人每周可購買7片，採取實名制登記購買，但是嘉義縣市全部400多 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=10&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526333,防疫！嘉市圖電子書借閱增2成,"新冠肺炎疫情延燒，但嘉義市文化局圖書館電子書的瀏覽和借閱冊數從1月24日至今，比去年同期相比上升2成，自助借書機使用人數也增加2成，市府文化局分析，讀者可能擔憂疫情，來館內有心理壓力，但有閱讀需求，才讓電子 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=11&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526330,萬金石 馬拉松照跑 中港澳選手 資格取消,"新北市體育處昨表示，2020年新北市萬金石馬拉松將如期於3月15日舉行，但因應中港澳人士目前都不能來台，取消中港澳報名選手參賽資格，預計影響200人。今年萬金石參賽選手含外籍約1萬2千人，國內選手1萬1千人。
體育 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=12&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526327,54運將隔離期滿 林右昌送麵線,"基隆市曾載「鑽石公主號」遊客的54名計程車司機居家隔離前晚期滿，昨天凌晨解除禁令，基隆市長林右昌昨上午派專人送司機每人1碗豬腳麵線壓驚過運。司機說，疫情發生後生意一落千丈，即使每天都消毒，生意依然掉5成， 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=13&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526338,防疫守住社區 交長：觀光下半年大反彈,"新冠肺炎（武漢肺炎）衝擊觀光、運輸產業，交通部長林佳龍昨表示，政府初期祭出200億元紓困方案，上半年另編列300億元前瞻基礎建設預算，提升觀光產業品質，推動數位轉型；台灣目前沒有社區感染，如果能守住防線，預 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=14&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526376,罷韓二階達標 高市府：防疫最重要,"記者徐如宜、蔡孟妤、林伯驊、賴郁薇╱高雄報導
「Wecare高雄」等民間團體發起罷免高雄市長韓國瑜，罷韓團體昨在光復高雄總部直播，宣布罷韓二階連署已達標卅萬分，超越法定門檻，市選委會若查核通過成案，最快六月 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=15&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526760,2020 2╱9? 2╱15 一周大事,"國內：
11日：陸委會宣布留台陸籍人士符合六項事由，可申請延後返陸，同時基於人道考量，今起陸配子女准許入境，但須居家檢疫14天。新制宣布5小時後，陸委會以「政策說明不清」為由，緊急再鎖關，強調陸配子女入境須 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=16&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526459,東奧取消？日演練傳聖火闢謠,"日本新冠肺炎疫情近幾日迅速升高，各界對於七月的東京奧運是否可如期舉行產生疑慮。世界衛生組織（ＷＨＯ）十四日表示，並未建議主辦方是否取消東奧。 國際奧會（ＩＯＣ）稱「信任日本公共衛生部門」，日本奧會也駁斥 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=17&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526457,陸批陳時中滿口謊言,"兩岸因東航或華航執飛喬不攏，滯留湖北台胞返鄉一延再延。大陸國台辦發言人馬曉光昨再度抨擊蔡政府阻擋拖延台胞返鄉，並痛批「台灣防疫機構負責人」冷血、信口雌黃、說的完全是謊言。
據新華社報導，馬曉光稱，「二 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=18&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526456,慢半拍？習稱  1月初就要求防控,"新冠肺炎疫情蔓延全球，外界大多將原因歸咎於大陸官方刻意隱瞞。令人意外的是，中共「求是網」昨罕見地全文刊登二月三日中共總書記習近平在政治局常委會議研究應對疫情時的講話，習在談話中提及早在今年一月七日政治 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=19&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526454,黃立民：最怕出現超級傳播者,"新型冠狀病毒疫情中，已有多起「超級傳播者（Super-spreader）」，例如英國第三名確診案例，他前往新加坡開會遭感染後，至少與四例英國確診病例、五例法國確診病例等有關。疫情最怕出現超級傳播者，雖然這並非他們的 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=20&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526386,校園口罩 只發給不適者,"高中以下學校二月廿五日開學，行政院長蘇貞昌前天宣布，「開學後由教育部提供口罩給高中以下學校」，讓不少家長寬心。不過，教育部昨天表示，這是「備用口罩」概念，各級學校每五十位教職員工生有一盒五十片做急用， 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=21&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526382,掌握國家機器的人，別再製造防疫亂象,"陸委會所提陸配子女入境方案急撤，但政治效應餘波盪漾。前總統馬英九向蔡英文總統人道喊話，「不要讓民粹輾壓人權，歧視凌駕人道」。蔡英文則回嗆，既然已經做過總統，也應該知道做決策時，現在以疫情掌控為最優先； 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=22&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526384,傷人以言，甚於劍戟,"日本捐贈大陸防疫物資箱上印的「山川異域，風月同天」，引發極大回響；樸實無華的詞句，有著深刻渾厚的人心穿透力。網軍案公訴檢察官引《春秋》「傷人以言，甚於劍戟」，批評「卡神」楊蕙如逾越言論自由界限，侮辱中 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=23&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526403,別讓疫情只留下仇恨對立,"這一波突如其來疫情，對所有人都造成不同層面影響。小到居家生活張羅口罩及學生延後開學，大到公司應變和國家防疫紓困等，都令人傷神憂心，不知道這次衝擊還要持續多大多久。
這波風暴中，還有很多公共政策及論述， 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=24&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526405,歸鄉路漫漫 怪病毒阻斷？,"兩岸溝通良久，台人依舊未歸。苦等不到第二梯次包機返台的武漢台人家屬，僅能在主管機關前吶喊「台灣人、要回家，我要回家」。
首先，就法律層面，武漢的台灣人或陸配及其子女能否返台？根據憲法和相關法律規定，這 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=25&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526411,最好的兒童節禮物,"教育部表示提供學校口罩作備用口罩，將優先給有咳嗽、發燒等症狀者使用。網路上民眾討論紛紛，有的認為不安全，但有的認為又沒社區感染，病人才需要戴口罩。
開學在即，我也是有寶貝在幼稚園的家長，雖然說台灣防疫 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=26&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526410,缺少防護的童年,"趁著好天氣，許多小朋友戴著口罩在公園裡玩著溜滑梯。
新冠肺炎疫情讓中小學延後開學，蘇揆曾說開學後由政府提供學生口罩，但教育部改口僅供不適者。政策轉彎家長失望，因為校園是群聚場所，應該給孩子更多安全防護 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=27&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526409,藥師當前線 遇疫不驚慌,"新冠肺炎疫情，映照出社會缺乏常態的公衛教育，造成恐慌亂象，也撩起那年抗煞的傷痕記憶；不同的是，這次防治再也不是量體溫，就可輕易阻擋。因為疫情的不可預測性，許多專家指其對政經影響不可小覷。
傳染病防治， 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=28&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526348,疫情燒 年後轉職潮 8產業中槍,"新冠肺炎衝擊國內內需消費，同時也影響年後轉職潮。台北大學資管所教授汪志堅分析，有八個產業列入「高衝擊名單」，急須直接紓困，否則無薪假、暫時關門不營業的案例將會層出不窮，包括觀光、餐飲、旅館、航空運輸、 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=29&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526427,我包機接人 等日點頭,"郵輪「鑽石公主號」新冠肺炎病例持續增加，全球矚目。美國國務院與疾管中心正式向日本提出「撤僑」，確定派出包機，最快十六日晚間將困於船上的三百八十名美國公民接回。我中央疫情指揮中心指揮官陳時中昨表示，我國 
	                    "
1,20200216,https://udndata.com/ndapp/Story?no=30&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526534,台指收復季線 大盤再釀攻高氣勢,"上周一台指期開盤受到新冠肺炎（COVID-19）的死亡人數增加，造成台指期開低向11,400測試，不過台灣的防疫有成，並未持續擴大確診人數，加上政府祭出600億元的振興計畫，幫助疫情衝擊最重的觀光業及運輸業，更預期延伸 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=31&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526594,馬辦：盼總統超越民粹,"陸配子女來台受限在國內持續引起關注，前總統馬英九辦公室今天表示，「沒有選擇台灣，就要自己承擔」，這種以身分決定待遇的論調，正是「聯合國兒童權利公約」所要排除的歧視，嚴肅正告行政院長蘇貞昌，兒童權益問題 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=32&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526593,日篩檢對象擴大後 確診案例大增,"日本新冠肺炎確診案例激增，其中多人沒有接觸史、旅遊史。若在台灣，不符合篩檢要件，只能視為一般感冒，恐成為防疫黑洞。在野立委呼籲政府料敵從寬，給第一線醫療人員更高裁量權。
日本政府對新冠肺炎篩檢條件限制 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=33&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526590,指揮中心：檢驗能量單日提高到1200件,"新冠肺炎引發全球政治、社會和經濟動盪，而台灣17年前抗煞一役的慘痛經驗，更值國人深思。聯合報系今舉行「抗疫世紀挑戰─從SARS到武漢新冠肺炎」專家論壇，邀請疾管署署長周志浩、長庚醫院兒童感染科教授級主治醫師 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=34&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526589,症狀前偵測 阻疫情擴散,"記者李樹人、簡浩正、楊雅棠、韋麗文╱台北報導
新冠肺炎疫情持續延燒。冠狀病毒之父、中研院賴明詔院士以及國內感染科權威、台灣大學副校長張上淳都說，從生物學演進的角度來看，這次新冠病毒是成功演化，許多感染 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=35&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526569,缺配套 光量體溫就頭痛,"因應開學日即將到來，教育部備有額溫槍、酒精、口罩等防疫物資，老師擔心學生集中時段到校，若量體溫沒有統一的作業程序，恐會有防疫漏洞，開學一定會非常亂。
SARS期間抄體溫 師憂亂象再現
不具名老師指出，當年抗 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=36&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526579,中小學盼訂準則,"南投縣今天舉辦國中小學校長會議，面對2月25日開學日，校長憂心，學生人數較多的學校，需要更多額溫槍、口罩，希望教育部對防疫物資統一調度，學生如出現發燒等症狀，能訂出統一的通報或停課標準。
南投縣教育處表示 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=37&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526585,防疫 採檢 將大幅擴大,"全球新冠肺炎疫情日益嚴峻，中央流行疫情指揮中心監測應變官莊人祥今天表示，指揮中心昨天召開專家會議討論，預計今天宣布擴大採檢標準，民眾只要有發燒、呼吸道症狀或14天內不限任何國家的旅遊史，且經醫師檢查後有 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=38&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526223,Blueair X90i 高效淨化抗疫出擊,"先前的空污及PM2.5問題持續延燒，這次在年前爆發的武漢肺炎，世界衛生組織（WHO）確認新型冠狀病毒「已經」有限度人傳人，衛福部疾病管制中心表示，病毒可以通過飛沫或者接觸傳播，主要的傳播途徑是經呼吸道飛沫通過 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=39&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526164,臻鼎中信96購01 可布局,"臻鼎中信96購01（051850）
連結標的：臻鼎-KY（4958），2╱14收盤價128.50╱+1.50元
PCB大廠臻鼎-KY（4958）中國大陸廠區陸續復工，秦皇島廠與淮安廠先前已復工，深圳廠上周五（14日）獲准開工，隨著三大生產基地到 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=40&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526152,亞德客 後市看旺 法人加碼,"氣動元件龍頭廠亞德客-KY（1590）在自動化需求持續增溫，以及5G應用訂單挹注下，今年營收、獲利有望雙創新高；上周五（14日）股價收在523元，穩坐機電股王寶座，近期法人持續加碼持股，後市看俏。
亞德客為氣動元件 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=41&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526285,元富鄭文賢 萬二有壓力,"為了抑制新冠肺炎疫情延燒，中國大陸防疫措施採取更激烈手段，繼封城後，於2月7日宣布四省封省，且10日多數企業開工進度延後，投資機構進一步下修大陸GDP，金融市場波動再起。元富投顧總經理鄭文賢指出，目前進入後續 
	                    "
