importance,time,link,title,summary
0,20200315,https://udndata.com/ndapp/Story?no=28&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547528,「麟洋配」止步四強寫新猷,"前三年在此地拿下兩冠一亞，台灣「羽球一姐」戴資穎，昨天在女單八強賽以廿一比九、廿一比十一輕取泰國蓬帕威，今天凌晨將迎戰里約奧運金牌、前西班牙球后馬琳，力拚四年第三座超級一?? 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=29&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547521,球星行善拋磚引玉,"新冠肺炎肆虐全球，受疫情影響停賽的ＮＢＡ球星以及「哈佛小子」林書豪，都紛紛為防疫慷慨解囊。林書豪捐出卅萬美元，勇士隊「一哥」柯瑞、鵜鶘隊狀元郎威廉森、勇士球團等也各自在不同領域行善舉，盼能拋磚引玉，喚 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=30&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547463,觀摩陸抗疫 更勝於比高下,"日前人民日報記者分析台灣抗疫經驗，指民進黨政府用的辦法是一刀切，如要求陸客限期離境、禁止陸客和陸生再入境、遲滯湖北台胞返台等，這種防疫「毫無技術含量可言」。引起很多議論，有的就防疫科研技術，探討兩岸誰 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=31&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547462,中方主導、台灣黑箱下的二次包機,"滯留在武漢的三六一名國人，終於在十一日回到國內。執政黨以「黨政人士」名義在媒體放話，批評陸方小動作頻頻，並讚美政府團隊讓「中國當局不甘不願接受台灣的兩個優先原則」。
然而，兩岸包機涉及兩岸協商，是否簽 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=32&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547461,疫情3徵象 讓川普態度扭轉,"楊永年╱山姆休斯頓州大災難與應變管理研究中心訪問學者（美國德州）
由於美國新冠肺炎疫情愈來愈嚴重，川普總統終於公開宣布全國進入緊急狀態，其內涵和緊急命令有相似之處。大家可能會納悶，不久前川普還在公開場 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=33&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547400,刷卡高回饋 銀行搶宅經濟大餅,"新冠病毒疾病延燒，民眾宅在家不敢出門，銀行業內部統計，民眾現在到銀行辦事的臨櫃率只剩百分之八，但在家上網消費卻激增。為搶攻此波宅經濟，各家銀行使出渾身解數，包括北富銀、中信銀、兆豐銀等都祭出刷卡回饋百 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=34&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547397,蘋果將關大中華區外零售店,"蘋果官方網站昨天公告，為因應全球各地新冠肺炎疫情，公司預計在三月廿七日之前，陸續關閉所有在中國大陸、香港及台灣等大中華區以外的蘋果零售店，藉此配合各地政府全力防止疫情擴大，但線上商店不會停止，將會全力 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=35&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547454,法地方選舉今登場 要選民帶筆投票,"法國政府不受新冠肺炎疫情影響，於十五日如期舉行地方選舉。然而，華爾街日報報導，候選人們顯然對和選民肢體接觸收斂許多。尋求連任的巴黎社會黨市長伊達戈女士近期在市場拜票，但她沒有像往常和大眾擁抱，當然也沒 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=36&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547518,川普宣布 全美進入緊急狀態,"美國總統川普十三日在白宮宣布，因應新冠肺炎疫情蔓延，全美進入緊急狀態，依法動用行政權力與五百億美元聯邦資金，指揮調度各地救災防疫，也將投入資金幫助經濟復甦，並且鬆口表示願接受新冠採檢。
川普此舉激勵前 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=37&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547657,米契爾積極治療 打電動消磨時間,"爵士隊後衛米契爾（Donovan Mitchell）成為NBA中第二位感染新冠肺炎的球員，目前正在接受治療的他也透過影片向外界報平安，他表示目前身體感覺良好，希望能早日康復重返最愛的籃球場上。
在隊友戈貝爾（Rudy Gobert 
	                    "
1,20200315,https://udndata.com/ndapp/Story?no=38&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547561,國光生 前二月營收躍進,"連防疫概念股的國光生技（4142）上周五（13日）股價跌幅近8%。國光生技2月營收表現不錯，自結營收459萬元，累計今年前二月自結營收3.61億元，較去年同期營收0.34億元，成長幅度為935%。
為因應當前新型冠肺炎疫情， 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=39&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547592,陳：下半年電子有機會報復性反彈,"宏碁傳統首季為營運淡季，且品牌廠現在因疫情影響，普遍面臨上游零組件、ODM廠缺人、缺料問題，不過，宏碁董事長陳俊聖表示，宏碁因元月備貨充足，加上供應商復工率每天都在進步，目前 
	                    "
1,20200315,https://udndata.com/ndapp/Story?no=40&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547555,醫界抗疫 搶功撕破臉,"新冠病毒疫情持續延燒，對全球威脅，更勝於恐怖主義，所幸我國預防成效卓著，被喻為「防疫績優生」，政府及醫界贏得美譽，但這場防疫作戰，卻有如一把照妖鏡，撕破了白色巨塔的假面具，部分醫師自私邀功之行徑，完全 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=41&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547554,【作者速寫】 李樹人,"一雙銳利眼！一支千秋筆！新聞就是人與事的組合，事又多出於人為，新聞人物前台是一個樣，後台又是什麼模樣？有什麼你沒聽過的小故事？你沒看到的場景？讓聯合晚報的資深記者為大家深入新聞內幕，從不同的角度，看看 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=42&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547558,防疫不無聊 線上劇場、畫廊、博物館看到飽,"新冠肺炎風暴襲來，民眾擔心群聚效應不敢進劇場、博物館。其實，許多博物館、藝廊都在防疫期間推出線上服務，還有劇團推出線上劇場。反而讓平常沒時間逛博物館、看展看戲的民眾，正好趁著防疫宅在家的時光，好好補充 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=43&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547623,紓困等不及 業者批：人死藥才到,"南部旅館業者嘆，行政院要等疫情趨緩，才搭配國旅發放振興券800元，是不是要等人死了，藥才要送到。也有北部夜市認為，政府的振興券發放方向正確，現在發沒有人敢出來消費。
600億元新冠肺炎紓困振興預算案，上周五 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=44&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547687,受困波蘭 回台之路「像逃難」,"新冠肺炎疫情全球大流行，歐洲多個國家的防疫政策近來從嚴，在英國工作兩年、最近在波蘭訪友的王小姐說，波蘭13日宣布15日起，非本國人禁止入境，嚴格邊界管控。因為歐洲疫情日益嚴重，各國都開始嚴加戒備，她擔心再 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=45&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547686,美擴大歐洲旅行限制 納入英、愛爾蘭,"美國總統川普14日宣布美國將擴大對歐洲的防疫旅行限制，納入原來被排除在外的英國和愛爾蘭，並呼籲美國民眾避免非必要的旅行。
同時，美國推出各種新的抗疫工具，準備應付疫情繼續惡化；聯邦首席傳染病專家已警告美 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=46&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547685,法宣布關閉咖啡廳、餐廳、娛樂場所,"新冠肺炎疫情持續升溫，法國總理菲力普（Edouard Philippe）14日晚間無預警宣布，15日零時起，關閉商店、餐廳和娛樂場所等非必要商家，並建議民眾待在家，防止疫情進一步擴散。
英國廣播公司（BBC）報導，菲力普表示 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=47&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547684,西班牙非常決定全境封鎖,"因為新冠肺炎疫情，西班牙政府正式宣布進入緊急狀態，封鎖全境並下令人民未來兩周待在家裡，除非必須採買食物和藥品、上班，或上醫院求診。
在周六（14日）晚間召開七小時內閣會議之後，西國總理桑傑士表示，為克服 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=48&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547700,昨增3例屬輕度肺炎 治療良好,"中央流行疫情指揮中心昨天公布新增三例新冠肺炎確診的個案51至個案53，均為境外移入。案51荷蘭籍男性曾出現呼吸困難、胸悶及全身倦怠，確診後，住院隔離中。指揮中心表示，案51狀況轉好，這三例身體狀況都很好，不需 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=49&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547699,第3波專機 〝有溝通窗口進行〞,"民進黨立委建議，湖北若陸續解封城，滯留湖北被移民署註記管制的台人，可自尋既有管道返台。內政部認為，我國防疫前提是做好邊境管制，希望以專機形式為主。民進黨黨政人士說，下一波專機，兩岸確實有溝通窗口進行。 
	                    "
0,20200315,https://udndata.com/ndapp/Story?no=50&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDMxNSuk6bTBPD0yMDIwMDMxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-15&news_id=9547697,川普受檢… 陰性,"白宮加強川普周圍防疫
美國總統川普最近多次直接和間接與感染新冠病毒的人接觸，卻不肯接受檢測，他14日終於受檢，結果為陰性，代表川普沒有染上新冠病毒，但白宮已加強對川普周圍的防疫。
西班牙總理桑傑士辦公室 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569790,恩慈療法治新冠？ 不得已下的救贖,"最近新冠肺炎全球肆虐，除了防疫，最吸引大家注目的，是每幾天都有一個新藥或老藥的新聞，傳出可以治療新型冠狀病毒，而伴隨這些新聞，常常看到一個名詞，就是「恩慈療法」。
例如，領先全球進行瑞德西韋的三期臨床 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569910,線下防疫，線上防詐,"全球疫情不見止歇的當下，一股人為的惡意也在線上開展。早在三月底歐盟執委會主席烏爾蘇拉就曾警惕線上犯罪會因疫情擴散而起，「我們的恐懼將成為他們的生意」。
隨著疫情而來的線上犯罪以詐騙為主，各式各樣的手法 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=3&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569909,教學App 居家學習法寶,"各種在家學習、線上教學工具是拯救爸媽更輕鬆度過抗疫期的法寶，活用科技工具，就能把手中的行動裝置變成一本活的知識工具庫，不受空間限制，讓學習跳脫單向教學，更活潑有趣也更有教育意義。
近期蘋果App Store主打 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=4&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569896,林哲熹 宅家防疫 秀燃燒卡路里妙招,"林哲熹今年主演電影「女鬼橋」在疫情期間賣出近6000萬票房，是此期間沒賠反賺的電影，他除了開心開出好成績並期待續集之外，近期沒停下腳步，忙於新劇拍攝，其他時間則避免非必要性的聚會，他也分享在家也可迅速燃燒 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=5&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569893,行銷安心遊高雄 葉匡時拍新郎照,"高雄市副市長葉匡時、觀光局長邱俊龍為行銷高雄「安心旅遊」，昨天在愛河畔環保觀光景點「愛之鯨」前客串拍攝婚紗照，葉匡時說，拍婚紗照是30多年前的事，妻子若知道他和模特兒拍婚紗照，會虧他「自不量力」，女模教 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=6&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569891,高雄地價稅累進門檻調高 小確幸,"高雄市稅捐稽徵處昨天公布今年地價稅累進起點地價為377.4萬元，比2018年累進起點地價365.9萬元略高，讓不少納稅人省荷包，高雄市副市長陳雄文說，2月開會時討論，已感受疫情會讓經濟衰退，希望減輕民眾繳稅負擔，韓市 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=7&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569920,大陸114項生態工程 防疫拚復工,"中國生態環境部表示，近期生態環境部梳理出各地正在實施和即將實施的114項重大生態環境基礎設施建設和生態修復治理工程項目清單，並以中央生態環境保護督察辦公室名義致函各省（區、市）督察整改領導小組辦公室，要求 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=8&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569848,「何處是烏托邦？」 疫情入考題,"「新冠肺炎在全球各國肆虐之際，何處是人民的烏托邦？」今年延後開學的關係，清明連假後是全台許多國中小學第一次段考的日期，嘉義國中出現超應景的「疫情」題，引發學生與家長熱議。
嘉義國中因應108課綱的來臨，試 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=9&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569847,嘉縣推防疫舞曲 要病毒OUT,"嘉義縣長翁章梁、嘉義縣議會議長張明達、縣府一級主管、縣議員、新港文教基金會等人，昨天上午在縣府廣場共同大跳「嘉義IN 病毒OUT」防疫戰鬥操，這是由新港退休校長王靜文改編、寫詞，未來將推廣到嘉義縣各校推廣正 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=10&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569855,北市稽查公廁 3處不潔挨罰,"防疫期間，公共環境衛生備受矚目。北市環保局3月稽查列管公廁的清潔品質，發現知名大賣場、公有市場及加氣站等3處公廁不夠乾淨，以違反廢棄物清理法各開罰1200元，管理單位表示，將加強督導與清掃。
北市環保局定期 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=11&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569858,北市議會開議 聚焦疫情紓困方案,"台北市議會今開議，因應新冠肺炎疫情，議場僅市府一級首長才能進入，市府首長與議員人數控制在百人左右，議員質詢時均戴口罩。藍、綠議員表示，這會期議題集中在防疫，尤其是紓困方案，看不到市長柯文哲有積極向中央 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=12&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569842,防疫旅館夯 「再住7天也可以」,"不少歐美回台國人住進桃園市防疫旅館檢疫，市府觀旅局已增加另4家防疫旅館334間房，市長鄭文燦訪視防疫旅館，問到2名居家檢疫14天結束檢疫退房旅客，其中1人家住中壢的留學生、1人住嘉義旅客，都對防疫旅館的照顧非常 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=13&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569835,防疫放寬 商場學校暫用免洗餐具,"「減塑措施」原已上路，卻因疫情延燒擔心餐具重複使用感染，台中金典酒店商場、勤美綠園道的商場、秀泰影城、好市多、星巴克、豐原太平洋百貨共6家提出申請暫時使用免洗餐具；彰化也有大學與量販店提出申請。台中、彰 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=14&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569834,據點關 長者猛問：幾時上課,"預防疫情傳染，南投縣的長照關懷據點全面停辦，2500多名老人生活恐受影響；縣府統計，27個據點取消共餐，改為送餐，600多名行動不便老人或身障者則提供到宅送餐，避免老人身心出問題。埔里鎮慈恩社區則變通，利用戶外 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=15&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569832,搭防疫順風車 做香皂、禮盒籌錢,"社福單位募不到款，不少動腦筋搭上「防疫熱潮」，推出隨手皂或抹草皂等抗疫新產品，讓民眾一邊防疫，也可做公益。
中市信望愛智能發展中心推出隨手皂，每月熱銷600個；學員平時就製作手工香皂，在節慶推香皂禮盒頗獲 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=16&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569831,捐款「進入寒冬」 社福團體苦撐,"去年遇到選舉，今年又有疫情肆虐，中部社福團體捐款「進入寒冬」。台中市信望愛智能發展中心今年1至3月較去年同期少了100萬，6間愛心店也受疫情衝擊歇業，捐款零錢箱被迫撤；華山基金會捐款較往年同期衰退2成；彰化家 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=17&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569852,南科廠商 開發新冠檢測試劑,"新冠肺炎疫情蔓延全球，南部科學園區管理局表示，園區泉沂醫學科技公司日前完成新冠病毒快速核酸檢測試劑開發，正與高雄醫學大學一同投入防疫檢測試驗。高醫大校長鐘育志強調，為發展有效抑制疫情爆發的策略，高醫大 
	                    "
0,20200415,https://udndata.com/ndapp/Story?no=18&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDQxNSuk6bTBPD0yMDIwMDQxNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-04-15&news_id=9569879,花蓮3D製防護罩 只花10元,"新冠肺炎疫情嚴峻，花蓮市立圖書館上網搜尋非專利設計圖，利用3D列印機自製塑膠防護罩支架，12小時可做9組，再添購透明塑膠片安裝而成，佩戴方便，成本只要10元，且支架原料為玉米容易分解。塑膠防護罩將提供縣鄉鎮圖 
	                    "
